Bone Thugs-N-Harmony / Akon,Never Forget Me,0.051481,0.47566
Jean-Claude Darnal,Mélusine,0.753918,0.475723
Elmore James,Strange Kinda Feeling (Take 4),0.802826,0.476085
Sao Paris,Jap,0.112256,0.476288
Akon,Don't Matter,0.398345,0.476341
Usher,I Need Love,0.365421,0.476479
Orbit,Break,0.292453,0.476484
Irma Thomas,I'm Gonna Cry Til' My Tears Run Dry,0.440175,0.476922
Paul Taylor / Terry Dexter,Long Distance Relationship,0.331531,0.477742
Saga,Believe,0.298233,0.478911
Rainer Bielfeldt,No more going home,0.314127,0.479099
Jerry Lewis,Borgia Liquor,0.132314,0.47913
Bob Dylan,Trying To Get To Heaven,0.553271,0.479283
Patti Smith,Lo and Beholden,0.451802,0.479341
Sade,Smooth Operator,0.901083,0.48011
Sugar Minott,Walking Through the Ghetto,0.829866,0.480467
Hot Chip,No,0.802891,0.480836
Jennifer Lopez,Por Arriesgarnos,0.198883,0.481005
The Marx Brothers,The Professor's Conference/Horse Feathers (Dialogue),0.523424,0.481121
Amber Nicholson,Tonight It's Just Me,0.465215,0.481606
Buddy Jewell,Sweet Southern Comfort,0.363524,0.482275
Dead Prez,Be Healthy,0.685763,0.482352
Tito Allen,A Veces Hablo De Ti,0.82932,0.482744
Suzi Quatro,Kids Of Tragedy,0.485445,0.483115
Cornell Campbell,Give Your Love To Me,0.642981,0.483242
Sunnyland Slim,Hard Times (feat. Floyd Jones),0.680541,0.483686
Flora Purim,Airto's Jazz Dance,0.556436,0.483714
Sean Kingston,Face Drop,0.722663,0.483904
The Gentle Good,Cri'r Adar Main,0.521702,0.484139
Fontella Bass,You've Lost That Lovin' Feelin',0.602194,0.484603
Steve Smith,Better Off That Way,0.207724,0.484867
Antimatter,Expire,0.052603,0.485591
Rihanna,Don't Stop The Music,0.477756,0.485927
Miossec,Nos plus belles années,0.219197,0.48628
Cherrelle,Into My Eyes,0.337574,0.486417
Miguel Gallardo,Eternamente Amame,0.288356,0.48649
The Black Crowes,Nonfiction,0.469558,0.486577
Kanye West,Street Lights,0.454032,0.486612
Professor Longhair,Junco Partner,0.959578,0.486746
La Portuaria,Hasta El Final,0.51769,0.486772
The Clancy Brothers;Tommy Makem,In This Windy Old Weather,0.671099,0.486816
Café Quijano,Poesía De Amor,0.612352,0.486939
Tijuana Hercules,When The Moon Comes Up Wild,0.314379,0.487691
Barbarito Diez,De Paris Un Caballero,0.955499,0.48775
Grant Geissman,Chaco (Album Version),0.585231,0.487922
Jeff And Sheri Easter,A Love That Keeps On Giving (Silent Witness Album Version),0.524355,0.487926
Los Solitarios,Verdad Amarga,0.526806,0.488088
Forensics,Crappy Shop (50 Cent Diss Track),0.38354,0.488114
Cece Winans,Because Of You,0.304614,0.488258
Berrogüetto,Navicularia,0.274918,0.488371
Little Milton,My Way,0.260258,0.488381
Albert Préjean,Dede De Montmartre,0.986773,0.488442
Pearl Jam,Wishlist,0.45542,0.488446
Der Plan,Alte Pizza,0.642358,0.488667
Steinwolke,Erinnerung an die Meseta,0.319968,0.488811
Marcus Miller,Outro Duction,0.038999,0.489059
Geggy Tah,Special Someone,0.646563,0.489835
Ray Conniff,My Melody Of Love,0.470317,0.489955
Out Of The Grey,Dreaming Of April,0.287297,0.490316
Naseebo Lal,Dholna Dholna,0.729176,0.490359
Daniela Dessì,Tramonto Etnico,0.18757,0.4904
Uman,On Fait Ce Qu'on Peut,0.825434,0.490448
Estopa,Exiliado En El Lavabo,0.629735,0.490969
Jan Howard,Bad Seed,0.868765,0.491508
Gloriana,Clementina Santafè,0.926868,0.491525
The Moody Blues,Long Summer Days,0.604872,0.491726
THE CHIFFONS,When Summer's Through,0.354143,0.491867
James Newton Howard,The Burp Heard 'Round The World,0.05676,0.491871
Chris Rea,Driving Home For Christmas,0.866301,0.492007
The Ocean,Catharsis Of A Heretic,0.649364,0.492333
Jo Privat,Rossignol Montmartrois (Polka),0.963008,0.492498
Vaggelis Perpiniadis,To Diazigio,0.973241,0.492514
Miossec,Regarde Un Peu La France,0.622481,0.492652
Kenny Rogers,Reuben James,0.910595,0.492684
Hef feat. Big2 & Dio,Gedroomd,0.736105,0.492796
Eliane Elias,The More I See You,0.683151,0.492908
Line Renaud,Gwendolina,0.758024,0.493096
Brent Lamb,All The Difference In The World,0.648623,0.493114
Isabel Pantoja,Adelante,0.22935,0.49319
Williamson,Time You'll Never Get Back,0.139736,0.493521
Erick Sermon,Stay Real,0.553217,0.493638
Akon / Kardinal Offishall,Belly Dancer (Bananza) Remix ft. Kardinal Offishall,0.457775,0.493676
Porcupine Tree,Moon Loop (Improvisation),0.227248,0.494239
Undertakin' Daddies,Two Wheels In the Ditch,0.684025,0.494634
Philippe Eidel,Tarha Tinghi,0.632163,0.495098
Desert Dwellers,Pranafestation,0.254134,0.495162
Curtis Mayfield,This Year (ReMastered),0.532874,0.495188
Jazz Gillum,Gillum Blues,0.968205,0.495761
Susana Seivane,Para Milladoiro,0.211643,0.495998
Caspa,Back to '93,0.216252,0.496056
Loudon Wainwright III,How Old Are You,0.8673,0.496177
Roberto Torres,Sabor Guajiro,0.961561,0.496375
Theodis Ealey,This Time I Know,0.68633,0.496502
Poncho Sanchez,Co Co My My,0.804631,0.496941
The Steeles,Left Behind,0.213592,0.497675
The Police,Voices Inside My Head,0.415907,0.497811
Toots Thielemans,Sophisticated Lady,0.526296,0.498537
The Clancy Brothers,Marie's Wedding,0.756743,0.498724
Bénabar,Tu Peux Compter Sur Moi,0.64671,0.498843
Rhian Sheehan,Existing Alone,0.101399,0.498974
Mikey Dread,Two Track Dub (Dub / Instrumental Reggae Music),0.7037,0.498994
Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd,Don't Sit Under The Apple Tree,0.815331,0.498997
Penguin Café Orchestra,Horns Of The Bull,0.764016,0.499252
Boards of Canada,Happy Cycling,0.486116,0.499502
Serpentine,Rainbow Ride,0.214407,0.500066
Jeff Wahl,Waterfall,0.3179,0.500094
Annie Blanchard,La vérité,0.357309,0.500562
Fiona,Why,0.676169,0.500925
Facto Delafe y las flores azules,Enero en la playa (Edit),0.360574,0.500929
Dine et Déon,Géraldine,0.723015,0.501623
Tel Basta,I'm Poured Out Like Water,0.256449,0.502028
Eddie Cantor,Now's The Time To Fall In Love,0.895521,0.502435
Sierra Maestra,Abandonada / Blancas azucenas,0.681978,0.502474
NOFX,My Heart Is Yearning,0.911567,0.50253
Tom Cochrane,Washed Away,0.7638,0.503389
Dart,For The Good Times,0.687612,0.503472
Bruce Carroll,The Room,0.622292,0.503549
Rance Allen Group,Put Your Hand In The Hand,0.5852,0.503722
Roy Rogers,My Heart Went That-A-Way,0.86682,0.503844
Bloomfield,Quartier Latin,0.352099,0.503906
Tito Puente,Mambo Suavecito,0.964864,0.504099
Dolly Parton,I'm Running Out Of Love,0.738622,0.504426
Fiona,No More Lonely Nights,0.804614,0.504439
BT,Robbers Kill Cop,0.076153,0.504962
Johnny Pearson,Lets Go Amigos - Tail,0.94407,0.505082
John Tchicai,Faroe Cave Song,0.274082,0.505286
Kieran,Best Friends,0.404072,0.505377
The Jackson Southernaires,Lord We Give You All The Praise,0.328964,0.50565
Michael Landau,The Mighty SB,0.234237,0.506241
The Jackson Southernaires,When We All Get To Heaven,0.266945,0.506353
Pinchers,For Your Eyes Only,0.622129,0.506468
Ini Kamoze,Hole In The Pumpkin,0.861227,0.506578
Enter the Haggis,Skyswimmer,0.261317,0.506743
King Curtis,Misty,0.898378,0.506816
Bobby Russell,Jingle Bell Rock,0.96185,0.506871
Lightnin' Slim,My Babe,0.853271,0.506897
Carl Smith,Hey Joe,0.768659,0.507565
Nic Endo,Future Prospects,1.00E-05,0.507789
Marc Perrone,La marine,0.644064,0.50859
Pumpkin Buzzard,Hard Pure,0.22501,0.508964
Donnie McClurkin,All I Ever Really Wanted,0.514843,0.509266
Sugar Minott,More Than I Can Take,0.874394,0.509295
Céline Dion,"Because You Loved Me (Theme from \Up Close and Personal\"")""",0.174543,0.509477
Stress Assassin,EU A4,0.038538,0.509682
Mazz,Calla,0.798684,0.509735
Charlie Khan,Beautiful When You're Green,0.730297,0.509748
Bob Marley,Memphis,0.129595,0.509913
Mongo Santamaria,Hush,0.873998,0.510073
Leon Russell,Roller Derby,0.949056,0.510291
Franco,On and on,0.234416,0.510531
Jackie Edwards,Ali Ba Ba,0.774291,0.51067
The Perrys,By Faith I Can Touch Him Now,0.540538,0.510798
Krystof,Ostravaczech,0.521369,0.51097
Emotion Code,Trace Of Time,0.204871,0.51112
Byther Smith,I Wish My Mother Was Here,0.773134,0.511703
Chris Farlowe,I Just Need Your Lovin' - Original,0.525179,0.511766
Céline Dion,Un Garcon Pas Comme Les Autres (Ziggy),0.183521,0.512141
Jason Mraz,Song For A Friend (Live From Montalvo),0.240525,0.512239
Les Ogres De Barback,Printemps,0.906691,0.512441
The Avengers,Juoksuhauta-twist (Elämä juoksuhaudoissa),0.696779,0.512659
Conway Twitty,Big Train,0.773537,0.512883
The Bug Featuring Ricky Ranking,Judgement,0.228135,0.513016
Séamus Egan,Poultry in the Parlour / Rolling the Ryegrass,0.965964,0.513493
Herb Alpert And The Tijuana Brass,Flowers On The Wall,0.47988,0.513541
Vanessa Daou,Evening,0.35549,0.514154
The Cutting Edge,Cutting Edge,0.500545,0.514307
Leon Russell,Jambalaya (On The Bayou),0.960676,0.514532
Seamus Egan,McDermott's Fancy / Swans Among The Rushes / Chicago / The Swallow's Nest - (jig),0.92736,0.514994
John Cale,Antarctica Starts Here,0.184179,0.515288
Tex Williams,Smoke! Smoke! Smoke! (That Cigarette),0.945878,0.515721
Joe McBride,This Is How A Heart Breaks,0.823776,0.51612
Simply Red,Maybe Someday...,0.5206,0.516299
Dezz White,Drunk Driving Tip,0.186067,0.517017
The Del McCoury Band,Asheville Turnaround,0.901118,0.517178
Gisele MacKenzie,Swinging Down the Lane,0.59668,0.517318
Darwin Hobbs,Mercy (Album Version),0.505774,0.517515
Cece Winans,Life,0.516831,0.51784
Marga Gomez,Hot Dental Supplies,0.670557,0.518247
Porcupine Tree,Waiting,0.158959,0.518255
Jimmy McGriff,Hip Hug Her,0.479246,0.518262
Roj,The Process Revealed,0.302209,0.518664
Sister Hazel,Cerilene,0.1346,0.518905
Michal,Stay With Me,0.207254,0.51903
Coldplay,A Rush Of Blood To The Head (Live In Sydney),0.062397,0.519105
The Black Crowes,Sting Me,0.702094,0.51929
Mikey Dread,Livin in the Jungle,0.961043,0.519376
Fiasko,Hot Rod,0.377716,0.519949
Sugar Minott,Mash Up Mi Life,0.222097,0.5201
Time Factory,Fleeting sound,0.735189,0.520685
Bon Jovi,I Love This Town,0.667792,0.520747
Johnny Osbourne,Mine Yuh Business,0.788825,0.521162
Janet Paschal,Take This Trail Trip Beside Me (The Best Of Janet Paschal),0.417501,0.521263
Juan Carlos Baglietto,Como Boomerang,0.893388,0.5214
Marcelo Radulovich,Spirit and Machine,0.22929,0.521599
Keb' Mo',I'm Amazing,0.41725,0.521609
Gary Hobbs,The Look Of Love,0.70665,0.521803
Johnny Pearson,Running Sabotage,0.553626,0.521842
Enrique Iglesias,Si Juras Regresar,0.113636,0.521911
Rea_ Chris,E,0.186831,0.522568
Die Bandbreite,Recht auf Lungenkrebs,0.915359,0.52268
Rihanna,The Hotness (ft. Shontelle),0.615726,0.522767
Pagan Wanderer Lu,Knight -> King 4,0.192483,0.522813
John Berry,She's Taken A Shine,0.551567,0.522912
Sasha,Turn It Into Something Special (Svengali's remix für Elisa),0.617391,0.522959
Fredi,Laula kanssain,0.735557,0.523256
Matisyahu,Refuge,0.502814,0.523325
Information Society,Hack 1/Charlie X,0.562702,0.523515
Casual,OAKtown,0.579527,0.523686
Tanto Metro & Devonte,Fat Tianne,0.982583,0.523879
Rhian Sheehan,Degrees of Freedom,0.67296,0.523968
George Jones,Still Hurtin',0.92883,0.524325
The Box Tops,Soul Deep,0.968575,0.524362
Darcelys,Un Petit Cabanon Pas Plus Grand Qu'Un Mouchoir De Poche,0.88562,0.524731
Fergie,Voodoo Doll,0.707,0.524941
Placebo,Evalia,0.599485,0.525063
Dynamite Deluxe,Zap Zap,0.574422,0.525137
Jason Mraz,Did You Get My Message?  (Live From Shubas),0.71183,0.525203
Ultimate Fakebook,This Will Be Laughing Week,0.767116,0.525295
Johnny Osbourne,Turn Me On,0.697735,0.525335
THE CHIFFONS,One Fine Day,0.877208,0.52548
Rupa & the April Fishes,C'est Moi,0.679232,0.525928
Harry Connick_ Jr,Joe Avery's Piece,0.939156,0.526213
Butterfly Temple,Iskorosten' (instr.),0.172065,0.526229
Fruko Y Sus Tesos,Lontananza,0.846725,0.526354
Aerosmith,On The Road Again,0.696345,0.527032
Bersuit Vergarabat,De Onda,0.551871,0.527183
John Mayall & The Bluesbreakers,I'm Your Witchdoctor,0.706792,0.527195
Rocky Hill,Fool For You,0.338217,0.527366
Quinteto Violado,Galope A Beira Mar,0.822929,0.527477
John Hammond,I Can't Be Satisfied,0.909199,0.527526
Orquesta Sublime,El divertido,0.953014,0.527542
Steve Vai,Brother,0.230873,0.527592
France D'Amour,Ma soeur,0.166831,0.527669
Pee Wee Crayton,Pee Wee's Boogie,0.811139,0.527984
Juana Molina,Micael,0.240317,0.528319
Miguel Gallardo,Dedicado,0.469493,0.528418
Dakis,Perasmena Mesanihta,0.495156,0.528554
Lynn August,Trust In The Lord,0.96015,0.529059
Mike Bloomfield,Tell Me Partner,0.297453,0.529127
Scott Glasgow,Space Station Liberty,0.043908,0.529213
Prince,Escape ( LP Version),0.930285,0.52941
Jason Miles,Voices On The Corner,0.541868,0.530291
Hot Club Of Cowtown,Cabiria,0.922176,0.530342
Steve Green,Honor The Lord (He Holds The Keys Album Version),0.607877,0.530457
Ana Bekuta,Kako mi je pitas sad,0.907226,0.530505
Los Hispanos,El Aranero,0.770429,0.53087
KT Tunstall,Boo Hoo,0.483772,0.531043
KT Tunstall,Boo Hoo,0.483772,0.531043
Sinch,Plasma (Album Version),0.207611,0.531065
D.O.W.N.,Hustlin',0.438859,0.531194
Miossec,Que Devient Ton Poing Quand Tu Tends Les Doigts,0.757099,0.531444
Queens Of The Stone Age,I Never Came,0.509307,0.531446
Commander Cody And His Lost Planet Airmen,Hawaii Blues (Album Version),0.632495,0.5315
Bill Murk,Find us Faithful,0.164814,0.532103
Elliot Goldenthal,Bullet Frenzy,0.101179,0.532113
Jazz Crusaders,Top Of The World,0.358335,0.532235
Gustavo Cerati,Amo Dejarte Asi,0.521981,0.53245
Elliot Goldenthal,Pickled Heads,0.207418,0.532745
Mario Rosenstock,The Best Of Radio Roy 1 (Best of 2009),0.841426,0.53295
Enter the Haggis,Widow's Walk,0.291397,0.533727
Capital Tax,Givin' It Back,0.422702,0.534843
Mathey,Ballo,0.689646,0.53495
Ronnie Milsap,How Great Thou Art,0.21694,0.535118
Sam Butera & The Witnesses,Perdido (1999 Digital Remaster),0.788908,0.535527
The Ruby Suns,Function Of The Sun,0.32838,0.535537
Maxi Priest,Groovin' In The Midnight,0.601868,0.535821
Sugar Minott,Try Love,0.77622,0.536235
Santana,With A Little Help From My Friends,0.262963,0.536237
Chris Standring,Fat Tuesday,0.836534,0.53648
Ya Boy,How U Want It?,0.59563,0.536792
George Lopez,Memories,0.336298,0.536847
Cam'Ron / JR Writer,Shake,0.390205,0.5371
Stanley Clarke & George Duke,Finding My Way,0.472968,0.537199
Radney Foster,Again,0.357043,0.537311
The Irish Rovers,Green Grows the Laurel,0.361002,0.537554
Bersuit Vergarabat,Bolero Militar,0.615598,0.537822
fIREHOSE,Rhymin' Spielin',0.940497,0.537844
Hey Colossus,45 Pounds,0.149607,0.537965
Screamin' Jay Hawkins,I Put a Spell on You,0.529677,0.538132
Isabel Pantoja,13 De Mayo,0.144209,0.538257
Legacy Five,Out Of My Darkness,0.646954,0.538361
Bacilos,Lo Mismo Que Yo (Bonus Track),0.327359,0.53874
Steve Vai,Angel Food,0.350256,0.538872
Stern,Tüflische Plan,0.382437,0.539106
Facto Delafe y las flores azules,Desde el este,0.956651,0.539245
Babylon Disco,Multiplayer,0.761934,0.539349
Virtuoso,Beautiful Maria of My Soul,0.293061,0.539361
Les Hou-Lops,Hold me,0.605071,0.539416
2-4 Grooves feat. Reki D.,Relax,0.867004,0.539419
Steel Pulse,We Can Do It,0.760068,0.539546
Kyle Eastwood,Samba de Paris,0.54743,0.539583
Jimmy Herring,Lifeboat Serenade,0.26424,0.539827
Marisela,Loca (a/k/a Crazy) (Version Banda),0.773831,0.540075
Burning Spear,Walking In Dub,0.442976,0.540628
AZ,Aziatic (Outro),0.711289,0.540743
Lonestar,Somebody's Someone,0.466028,0.540944
Jimmy Wayne,Are You Ever Gonna Love Me?,0.155469,0.541128
Barbara Fairchild,I'll Meet You In The Morning,0.62058,0.541179
Herbst9_ Z'ev,Awakening of the Soulless,0.037595,0.54125
Daniel Johnston,Come To Me Tonight,0.544757,0.541374
Alice In Chains,Brother,0.27429,0.541563
Remmy Ongala,I Want To Go Home,0.852023,0.542197
Malkit Singh,Mana Laina Chahida,0.949142,0.542507
Johnny Pearson,Boss-Eyed Whelk,0.818099,0.543039
Phil Collins,Welcome,0.529381,0.543634
Klimperei,M. tagu va au marché,0.359956,0.543663
Dealership,I Don't Want Your Love,0.840338,0.543723
D.O.W.N.,I Don't Give A F**K,0.151419,0.543992
Fred Locks,Mama Don't Know Love,0.5397,0.544439
Bescenta,So In Love,0.279931,0.544868
Gonzalo Rubalcaba,Infantil (Dedicated to John McLaughlin),0.378253,0.544939
The Harvey Averne Dozen,The Think Drink Theme,0.767141,0.545
The Creation,Hey Joe,0.350014,0.545477
Yvette Horner,La Plus Bath Des Javas,0.961472,0.545523
George Nooks,Better Way Of Life,0.813744,0.545975
Fun Lovin' Criminals,We Have All The Time In The World (Live),0.34546,0.546829
Casual,I Didn't Mean To,0.573185,0.547135
Bravehearts,Sensations,0.911493,0.547176
Mississippi Mass Choir,It Came To Pass (Part II),0.317551,0.547444
Ennio Morricone,Sporco Ma Distinto,0.544371,0.547495
Jo-El Sonnier,Les Grande Bois,0.879462,0.547565
Shakira,Tú,0.254655,0.547659
Spok Frevo Orquestra,Folião Ausente,0.567433,0.547921
Ben Sidran,See You On The Other Side,0.415578,0.547956
Army of the Pharoahs,Narrow Grave,0.690589,0.548083
Elliot Goldenthal,Arrows Of The Gods,0.598743,0.548276
Paul Rodgers,Alright Now,0.759952,0.548298
Trafik,Salt In NYC,0.617934,0.548448
John Berry,Let's Fall In Love This Christmas,0.333167,0.548765
King Curtis with Jack Dupree,Everything's Gonna Be Alright (Live Version),0.822814,0.548985
Eason Chan,Xi Yang Wu Xian Hao,0.406542,0.548995
Lost Boyz,Certain Things We Do,0.734459,0.549552
Florida Boys,Mansion in the Sky,0.818662,0.54957
Dolly Parton,Light Of A Clear Blue Morning,0.3286,0.549868
Styles P,Styles P Speaks (Interlude),0.876969,0.550551
Marc Lavoine,Si Tu Veux Le Savoir,0.458509,0.550996
4Him,You Are Holy,0.240698,0.551283
Skeeter Davis,Ladder Of Success,0.72838,0.5513
Tree,Try,0.625467,0.551317
Rene Touzet,Mi Son Maracaibo,0.83364,0.551526
Luis Alberto Spinetta,Verde Bosque,0.702369,0.551614
Dee Clark,You're Looking Good,0.832612,0.551797
Alberto Cortez,Guitarra Dimelo Tu,0.288665,0.551913
Bill Laswell,Don't Lose Control,0.571534,0.551953
Alceu Valença,Sete Desejos,0.810347,0.552425
Johnny Horton,The Woman I Need (Honky Tonk Mind),0.897266,0.552475
Lenn Hammond,The Door,0.912475,0.552515
Tanika Turner,Compatible,0.850032,0.552767
Mago de Oz,Desde mi cielo,0.264895,0.552913
Wet Wet Wet,Weightless (Demo),0.311784,0.554007
Flor Silvestre,Gaviota Traidora,0.971574,0.554043
Poncho Sanchez,Lip Smacker,0.660412,0.554098
Terry Callier,Blues,0.805879,0.554175
Dave Hollister,Calm Da Seas,0.170349,0.554363
Robin Frederick,Calling Dr Zarkov,0.918583,0.55445
Sergio Dalma,La Marca De Tus Labios,0.440061,0.554599
The Killers,Show You How,0.448096,0.554837
1. Futurologischer Congress,Die Art von Mann,0.635254,0.555113
Tommy Sands,Goin' Steady,0.826733,0.555251
Sir Douglas Quintet,She's About A Mover,0.630474,0.556114
Jennifer Lopez,Talk About Us,0.24704,0.556152
Al Toomer,Finish the Job,0.459074,0.556442
Shade Sheist / DJ Vice / DJ Echo / Damizza,Holla Boyz Outro,0.673166,0.556522
Tom Cochrane,Revelations:  Visions In A Dream,0.411791,0.556621
Naseebo Lal,Dang Pyar Da ,0.921157,0.556694
Johnny Cash,You Tell Me,0.967192,0.556732
Cotton Candy,Hot Weiners (All The Way),0.578081,0.556846
Carlos Ponce,Decir Adios,0.214906,0.556992
Hi-Tack,Say Say Say (Waiting 4 U) (Tocadisco's Not Guilty Remix),0.470708,0.558248
Roger Subirana,Un Res Pyr,0.314649,0.558701
Abracadabra,Otra vez,0.636959,0.559085
Lee Michaels,Fell In Love Today,0.664633,0.55926
Abracadabra,Te estoy saboreando,0.835725,0.559848
Chaka Demus & Pliers,Santa Barbara,0.667216,0.560287
Kari Tapio,Rakkauden veteraani,0.521044,0.560818
Beenie Man Featuring Janet Jackson,Feel It Boy (Deep Dish Danchall Remix) (Feat. Janet Jackson),0.863452,0.561056
Paso Doble,Fantasie (Extended Version),0.730884,0.561174
Chris Farlowe,Paint It Black,0.494103,0.561678
Crazy Horse,E se tu lontana sei,0.440086,0.561774
Royal S,Personne Stop (feat. Nixon),0.640246,0.561845
Sugarbomb,Posterchild for Tragedy,0.47192,0.562457
The Chap,Gimme Legs,0.813467,0.56252
K's Choice,My Record Company,0.287703,0.562773
Eyehategod,Left To Starve,0.206859,0.562939
The Twinkle Brothers,Under World Dub,0.803853,0.563285
Russ Taff,We Will Stand,0.530848,0.563435
Pinch,Widescreen,0.270267,0.563564
Jaguares,El Momento,0.3581,0.563689
Chris Vickery,Jokers and Thieves,0.60829,0.563777
Nick Cave & The Bad Seeds,Stagger Lee,0.659419,0.563862
Papa Wemba,Zero,0.777313,0.563995
DeGarmo & Key,He Has Risen (Communication Album Version),0.755224,0.564403
Horace Andy,Rastafari Prophecy,0.643044,0.564536
Tum Tum,Money In Da Bank [Screwed],0.371718,0.564806
Daniel Paul,Coming Back For More feat. Colin Corvez,0.841214,0.564854
Brand X,Zero Db (drum solo by Frank Katz),0.394593,0.564874
Mannheim Steamroller,(Everybody's Waiting For) The Man With the Bag,0.710354,0.565093
Bally Sagoo,Mele Wich Ayee (Shaan Remix),0.666593,0.565174
